Category,Message
0,"Noice. Напиши мне, когда ты здесь"
0,"Привет, диджи, мы встречаемся в 7 часов вечера в Esaplanade сегодня вечером."
1,"Moby Pub Quiz.win приз в Хай -стрит за 100 фунтов стерлингов, если вы знаете, кем будет новая герцогиня Корнуолл? TXT ее имя на 82277. Unsub Stop £ 1,50 008704050406 SP"
1,"В этой неделе предложения участников Savamob теперь доступны. Просто позвоните по телефону 08709501522 для деталей! Savamob, Pobox 139, LA3 2WU. Только 1,50 фунтов стерлингов в неделю. Savamob - предлагает мобильный!"
0,"Айс я был освобожден, думаете, что вы можете написать мне адрес Блейка? Это пришло для меня, я не так уверен, что делаю, как я думал"
0,"Привет, дорогой, мы видели дорогой. Мы оба счастливы. Где ты моя батарея низкая"
0,Как вы. Это были возрасты. Как ABJ
0,Проф.: Вы прошли во всех документах в этом SEM поздравляю. Полем Полем Полем Студент: Enna Kalaachutaarama .. !! Проф.: ???? GUD MRNG!
0,"Не пинай Коко, когда он вниз"
0,"К вашему сведению, я собираюсь называть тебя спорадически, начиная с как & lt;#& gt;  до н.э. мы не делаем это дерьмо"
1,"С вами связывается с нашим службой знакомств кем -то, кого вы знаете! Чтобы узнать, кто это, позвоните с вашего мобильного или стационарного линии 09064017305 Pobox75ldns7"
1,"TBS/Persolvo. С сентября преследовал нас за 38 фунтов стерлингов, определенно не платят сейчас благодаря вашей информации. Мы проигнорируем их. Кат. Манчестер."
0,"Надеюсь, ты не повеселяешься без меня !! Увидимся завтра, люблю Джесс Х"
0,"Хорошо, я не буду звонить и не беспокоить никого. Я знаю, что все избегают меня. Я бремя для всех"
0,Я добрался до дома и купаю Ляо ... ты можешь позвонить мне сейчас ...
1,"Кредиты для каких -либо целей, даже если у вас плохой кредит! Добро пожаловать. Позвоните Noworriesloans.com по телефону 08717111821"
0,"Был ли фактический экзамен труднее, чем NBME"
0,"Многое из этой болезни идет вокруг. Не принимайте близко к сердцу. Надеюсь, тебе скоро станет лучше. Ржу не могу"
0,"Бог поднял цветок и Diphiphitinadew, с любовью тронул его, который у вас, и он одаренная TomeandAde, этот друг 4U"
1,87077: Начните новый сезон с 2WKS Free Hole & News для UR Mobile! Txt ur Club Название до 87077 EG Villa To 87077
0,"Эй, Сатья До сих пор мы не встречаемся ни на одну раз, чем я могу увидеть ситуацию Сатья."
0,Гам ушел после выдающихся подач.
0,O Я играл в Smash Bros & lt;#& gt;  религиозно.
0,"Сэр, доброе утро. Надеюсь, у вас были хорошие выходные. Я позвонил, чтобы сообщить вам, что я смог поднять & lt;#& gt;  От моего отца. Однако он сказал, что сделает остальное доступным к середине февраля. Эта сумма все еще довольно короткая, и я надеялся, что вы поможете. Хорошего дня. Абиола"
0,Спешите домой. Суп готов!
0,Нет. Я проверю все комнаты за мероприятиями
0,"Добрый день, любовь моя. Было приятно видеть ваши слова на YM и получить свой TM. Очень умный ход, мой раб ... * улыбается * ... я пью свой кофе и жду тебя."
0,"Довольно хорошо, но немного бывш ... тебе лучше пойти поесть, сейчас, я чувствую себя виноватым ..."
1,"Orange приносит вам рингтоны из Heroes All Time Heroes, с бесплатным хитом каждую неделю! Перейдите на рингтоны и фото на WAP. Чтобы прекратить получать эти советы, ответ Остановка."
0,"Лемм узнай, когда ты здесь"
1,ЧАСТНЫЙ! Ваша заявление учетной записи 2003 года за 07973788240 показывает 800 не вырученных S. I. M. Points. Звоните 08715203649 Код идентификатора: 40533 истекает 31/10/04
0,Ему нужно перестать ложиться спать и делать с чертовой сделки
0,"Как ты, моя любовь ? Вы со своим братом? Время поговорить с ним по -английски? * Ухмыляется* Скажи: Привет, Мухаммад, Пенни говорит привет со всего моря"
1,Мы попытались позвонить вам в ваш ответ на наши SMS для видео мобильного мобильного 750 мин.
0,"Эй, док, пожалуйста, я хочу получить хорошую футболку для моего мужа, красивые благи, мой бюджет:#& gt; k Помогите, пожалуйста, я буду загружать D Card Abi HW, держите меня в курсе. 2 MJ"
0,"Я остаюсь неубедительным, что это не тщательно продуманное испытание моей силы воли"
0,"Жизнь - это ничего, что все получит. Но «Жизнь - это все, что ты что -то скучаешь». Реальная ценность людей будет реализована только в их отсутствие .... GUD MRNG"
0,Как вы? Я скучаю по тебе!
0,"Я не отвечаю на телефон в том, что на самом деле довольно разумно, но я сонный"
0,"Эй, * обряд ты положил »10 Эй, это все?"
0,"Я иду спать сейчас, принц"
0,"Я думаю о себе ... спасибо и увидимся, Томо"
0,"Если вы Dun ездят, то как я иду 2 Sch."
0,"Я сейчас не дома, Лей ..."
1,GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 Присоединяйтесь к самому быстрорастущему мужскому клубу в Великобритании Oncall. mjzgroup. 08714342399.2 Стоп ответов. msg@£1.50rcvd
0,"Хорошо, тогда я приеду к твоему дому через полчаса"
1,"У вас есть секретный поклонник, который ищет 2, вступая в контакт с U-Find Out, кого они показывают, кто считает, что у вас такой специальный вызов на 09058094599"
0,У тебя есть какой -нибудь фнд по имени Ашвини в твоем колледже?
0,"JUS заканчиваю свой обед по дороге домой, и я, я могу быть, остаться в SCH сегодня ..."
0,K Тогда 2 -й Marrow вы идете в класс.
1,"Hot Live Fantasies Call Now 08707500020 только 20 пенсов за мин NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 - это национальный звонок"
0,"Пожалуйста, пришлите мне свой адрес, сэр."
0,Я хочу сейчас лизать твою киску ...
0,"Эй, ты все еще собираешься быть в наличии завтра/сегодня? Я пытаюсь получить дабсак"
1,СРОЧНЫЙ! Ваш мобильный номер был награжден <UKP> 2000 гарантированным призом. Позвоните 09061790125 с стационарной линии. Претензия 3030. Действительно 12 часов только 150 млрд.
0,"Я посмотрю, но, да, да"
0,"Думал, что мы можем пойти на ужин. Я обратимся к тебе! Кажется, в порядке?"
0,Где ты ? Что вы делаете ? Как ты можешь быть вдали от меня? Ваше сердце не болит без меня? Ты не удивляешься обо мне? Разве ты не жажду меня?
0,"Извини. Вы никогда не услышите, если вы забронируете это. Одним из них была шутка-они действительно искали тощих белых девушек. Другая была одной линией-вы можете сделать только так много на камере с этим. Что -то вроде этого, они играют на внешнем виде."
0,Что у тебя дела? Как дела?
0,"Конечно, большой человек. У меня хоккейные выборы в 6 лет, хотя не должен продолжаться дольше, чем час"
0,"Смотреть, лор. Я видел несколько образцов, я вполне нормально. ARD 116, но мне нужно 2 -е мнение, Leh ..."
0,"Привет, тебе нравятся фото, фото выглядели ужасно, так что вытащили Мо! Как лагерь Amrca? Скоро говорите, Серена :)"
0,"Младенец! Как дела в тот день? Что ты задумал ? Я уже скучаю по тебе, моя любовь ... * любящий поцелуй * ... надеюсь, все пойдет хорошо."
0,Юньни ... я собираюсь опоздать
0,"Док назначил мне морфин, потому что других обезболивающих лекарств недостаточно. Жду, когда моя мама принесет это. Эта медис должна быстро набраться, поэтому я постараюсь быть включенным позже"
0,"Круто, хочу, чтобы я пошел в Каппу или я должен встретиться с тобой за пределами Му"
0,"Эй, сексуальные булочки! Я тебе говорил? Я обожаю тебя, Лавербой. Я надеюсь, что вы помните, чтобы поблагодарить свою невестку за эти фрикадельки * улыбаются * ... я люблю тебя, детка"
0,Может одобрить Panalam ... но у него должно быть больше постов ..
1,"Spjanuary мужская распродажа! Горячий гей чат теперь дешевле, позвоните по номеру 08709222922. Национальная ставка от 1,5 пенса/мин дешево до 7,8 п./Мин Пик! Чтобы остановить тексты звонить 08712460324 (10p/min)"
0,"Извините, я позвоню позже"
0,"Я не знаю, это неправильный звонок между нами"
0,Я не работаю. Как только я получаю работу ...
0,"И когда ты закончишь, я имею в виду сейчас"
0,"Удажи, чтобы любить кого -то. Это твое состояние любить того, кто любит тебя. Но это чудо любить человека, который не может любить никого, кроме тебя ... Гуд Нью -Йорк ..."
0,"Привет, детка, я только что вернулся с работы, и я хотел увидеть тебя, Альдэй! Я надеюсь, что сегодня я не разозлил тебя по телефону. Если ты встанешь"
1,"Freemsg сегодня в тот день, если вы готовы! Я возбужден и живу в вашем городе. Я люблю секс -веселье и игры! Netcollex Ltd 08700621170150P за MSG Ответ Остановка до конца"
0,"Это твои мальчики Yahoo, которые приносят перфу? Или законно."
0,"Не нужно ничего мне говорить. Я знаю, что я посторонний"
0,У вас когда -нибудь была одна нога раньше?
0,Только что дошло до & lt;#& gt;
0,"Хороший! Нет, не нужны квитанции - ну, сделаны! (…) Да, скажите, пожалуйста. Какой ее номер, я мог бы позвонить ей"
0,"Когда-либо зеленая цитата, когда-либо говорила Джерри в мультфильме «Человек, который всегда раздражает тебя,-это тот, кто любит тебя много, но не может выразить это ...! .. !! :-) :-) Гуд Нью-Йорк"
0,"Оставь это мне, чтобы я ... ü wan нести меня так тяжело ... Da num 98321561 знаком с ü?"
0,Красивая истина: выражение лица можно было увидеть всем ... но депрессия сердца может быть понята только любимыми .. Gud Ni8 ;-)
0,"На самом деле с новым годом. Как ты, где ты, когда мы видим"
1,"В фильме «Симпсоны», выпущенный в июле 2007 года, назовите группу, которая умерла в начале фильма? A-Green Day, B-Blue Day, C-Red Day. (Отправьте A, B или C)"
0,"Это позор! Может, CLD встречается в течение нескольких часов, Томо?"
0,"Лол, я бы, но, несмотря на эти судороги, мне нравится быть девушкой."
0,"Я могу дождаться Корнуолла. Надеюсь, сегодня вечером тоже не очень плохо, но это Rock Night Shite. В любом случае, я собираюсь на Кип, теперь спокойной ночи. Поговори с тобой в ближайшее время."
0,"Пожалуйста, помогите мне сказать Суре, что я ожидаю батареи от Hont. И это, если пожалуйста, пришлите мне сообщение о том, как загрузить фильмы. Спасибо"
1,"Пожалуйста, позвоните в Аманду в отношении обновления или модернизации вашего текущего телефона T-Mobile бесплатно. Предложение заканчивается сегодня. Тел 0845 021 3680 в зависимости от T's и C's"
0,"Не нашел способ получить другое приложение для вашего телефона, а? Вы пойдете в сетевое кафе? Вы взяли эту работу? Ну, ты мне нужен, детка. Я жажду тебя видеть ..."
0,"Я работаю только с понедельника на четверг, но я не могу Лех ... забронировал Ляо ... В какой другой день ты свободен?"
0,"Ü comin, чтобы принести нам, Ореди ..."
0,Какой адрес Nannys?
1,"СРОЧНЫЙ!! Ваш 4* Costa Del Sol Holiday или 5000 фунтов стерлингов ожидают коллекции. Позвоните 09050090044 теперь Toclaim. SAE, TC S, POBOX334, Стокпорт, SK38XH, стоимость 1,50 фунтов стерлингов/PM, Max10Mins"
0,Ты съел? Что ты замазаешь меня 2?
1,"Хотите новый видеофон? 750 В любое время, когда какие -либо сетевые мин? Бесплатный текст аренды на полцены на 3 месяца? Ответить или позвонить 08000930705 для бесплатной доставки"
0,"Эй, позвони мне, когда у тебя будет шанс, мой друг хотел, чтобы я спросил тебя о большом заказе"
0,"Эти единственные ответы мы сражаемся? Плюс я сказал, что я сломался, и ты не ответил"
0,"Это, безусловно, ставит вещи в перспективу, когда что -то подобное происходит"
0,Теперь есть телевидение 2 смотреть Meh? Ты сегодня нет?
0,Я чувствовал себя так ... не по какой -либо причине.
1,Был ваш мобильный телефон 11 месяцев или более? U R имеет право на обновление до последних цветовых мобильных телефонов с камерой бесплатно! Позвоните в мобильное обновление CO бесплатно 08002986030
0,"Как дела? Запланировано какие -нибудь захватывающие мероприятия типа караоке? Я обсуждаю, играть ли футбол в эту канун. Чувствует себя ленивым."
0,"Я сказал, что я приду в среду."
0,"Все в порядке, вместо этого зовут маму весело"
1,"Уважаемый держатель ваучеров, чтобы претендовать на предложение этой недели, на вашем компьютере, пожалуйста, перейдите по адресу http://www.wtlp.co.uk/text. TS & CS применяется."
0,"Что ж, если я такой отчаянный, я просто снова позвоню Арманду"
0,Вы сейчас на работе?
1,Поздравляю! Nokia 3650 Video Camera Phone - это ваш звонок 0906382422 ЗАПИСЬ Стоимость 150ppm Ave Call 3MIN
0,"Ничего не слышал, и он не отвечает на мои тексты, так что я предполагаю, что он сломался. Тем не менее, JB фантастический"
0,"Мммммм ... Я так люблю тебя, Ахмад ... Я не могу дождаться этого года, когда каждая секунда поднимает меня ближе к твоей стороне. С Новым годом, любовь моя !!"
0,"Пожалуйста, каково полное имя школьного плата за шутку в университете Флориды, похоже, на самом деле является & lt;#& gt; k. Пожалуйста, обратно"
0,"Извините, я позвоню позже"
0,"ОК ... но они сказали, что у меня есть зубы мудрости, спрятанные внутри N Mayb, нужно 2 удалить."
0,"И, пожалуйста, выпейте много воды"
0,Как дела. Как королева. Ты собираешься на королевскую свадьбу
0,"Он в отстатии. Это просто печальная часть, но мы поддерживаем связь благодаря скайпу"
0,"Хорошо, тогда мы идем в турнир ..."
0,Две команды ждут некоторых игроков
0,Можно ли прислать мне копию DA Report?
0,"Swhrt, как ты, надеюсь, ты в порядке, ты, 2 дня."
0,"ОК, да, я уже планировал. Я тебя выберу."
1,"Срочный! Пожалуйста, позвоните по номеру 0906346330. Ваша бесплатная ABTA 4* Испанский праздник или 10 000 фунтов стерлингов."
0,"Извините, я позвоню позже на встрече"
0,"Мне просто очень нужно дерьмо до завтра, и я знаю"
0,Я в порядке. Вы зарегистрировались для голосования?
0,"Хм, хорошо, я останусь на час, потому что мой глаз действительно болит!"
0,Уважаемая автобус прямо в Каликут
0,"М.М. Умма попросит Ваву также прийти сказать ему, что он может сыграть позже вместе"
0,"Ну, общая цена -#& gt; /oz, дайте мне знать, если/когда/сколько вы хотите"
0,"Извините, я позвоню позже"
0,"Каждый момент в день, как утро, утро, надежда, день приносит веру, вечер приносит Лув, ночь отдыхает, желаю, чтобы вы нашли все сегодня. Хорошее утро"
0,"& lt;#& gt;  W Jetton Ave, если вы забыли"
0,"Хорошо, я сейчас прихожу домой."
0,Не могу использовать иностранные марки в этой стране.
1,"Двойные минуты и TXTS 4 6 месяцев бесплатно Bluetooth на апельсине. Доступно на телефонах Sony, Nokia Motorola. Call MobileUpd8 по телефону 08000839402 или Call2optout/N9DX"
0,"Извините, это много друзей друга, я только сейчас собираюсь поговорить с настоящим парнем, который хочет купить"
1,Бесплатно на 1 -й недели! №1 Nokia Tone 4 Ur Mob каждую неделю только Txt nokia до 8007 Получите Txting и расскажите Ur Mates www.getzed.co.uk pobox 36504 W45WQ Norm150p/Tone 16+
1,"Хочу фантазировать ур -фон с еженедельным новым тоном ответом Tones2u 2 Этот текст. www.ringtones.co.uk, оригинал N Best. Применяются тарифы операторов сети 3GBP"
1,"Cmon Babe, сделайте меня возбужденным, * включите меня! Txt мне теперь твоя фантазия, детка -) я горячий, липкий и нужен ты сейчас. Все ответы стоят £ 1,50. 2 Отмена отправить остановку"
0,Я приду завтра
0,Обновление Wylie: мой дилер сорняков Карлос отправился в свободу и прошел урок с Лансфордом
0,"Вы счастливы, детка? Ты в порядке? Вы взяли эту работу? Надеюсь, у тебя все в порядке. Я посылаю тебе поцелуй, чтобы ты улыбнулся со всего моря ... *Поцелуй * *Поцелуй *"
0,"C Фильм - это решение в последнюю минуту. Джуз смотрит 2 LAR, но я не заинтересован."
0,"Как вам этот семестр? Береги себя, брат."
1,"Важная информация 4 Orange User 0796xxxxxx. Сегодня у тебя счастливый день! 2 Узнайте, зачем войти на http://www.urawinner.com, есть фантастическая Prizeawaiting вас!"
0,"Получите дверь, я здесь"
0,"Давай используем его на следующей неделе, принцесса :)"
0,"Или я иду домой сначала, lar ü Подожди 4, лор .. я сначала положил свои вещи .."
0,"Я хочу, чтобы KFC это вторник. Купите только 2 пищи только 2. Без соуса. Только 2 отметки. 2!"
0,Нет да :) Он глупый да .. всегда посылает так :) Дон верю в любое из этих сообщений.
0,"Ой, когда ты собираешься позвонить"
1,"Пропущенное предупреждение о вызове. Эти цифры называются, но не оставили сообщения. 07008009200"
0,"Я присутствовал, но ничего нет."
0,"ARD 530, как Dat Lor. Мы встречаемся на станции MRT, а затем выходите."
0,"Нет, дорогая, я спал:-p"
0,"Er MW Im заполнен, Tuth - это Aight"
0,Будет офис около 16:00. Теперь я иду в больницу.
0,"На самом деле я жду 2 недели, когда они начнут размещать рекламу."
0,"Что -нибудь, если они все пойдут, тогда я иду ..."
0,"Ты бесплатно на Sat Rite? Ты будешь смотреть на адские дела, когда я и Даррен нэмб xy?"
0,"Примечание: если кто -то звонит из Mobile Co. & amp; просит вас ввести # & lt; # & gt;  или # & lt; # & gt; Полем Не делай этого. Отключите звонок, потому что это попытка «террориста» использовать SIM -карту №. ITZ подтвердил Nokia N Motorola N был проверен CNN IBN."
0,Ты вокруг? Мой друг захочет забрать позже сегодня вечером
0,Глупо
0,Двойное выселение на этой неделе - Спираль и Майкл и хорошее избавление для них!
0,"Мир много страдает ... не из -за насилия плохих людей. Но из -за молчания хороших людей!, Gud Night ...."
0,"Хорошо, это круто. Это, недалеко от Raglan Rd или Edward Rd. За землей в крикет. Получите кольцо, когда у тебя близко увидишься во вторник."
0,"Купи для меня одно яйцо, да .. :)"
0,Вы начали в Скай
0,"Вы забронировали хижину? А также твое выходное время? Как ты, кстати?"
0,"И несколько для вас, сэр."
0,Ты действительно так много спишь. Мой папа разбудил меня в 10 SMTH 2 сегодня обед.
0,"Я дома. Пожалуйста, позвоните"
0,"Моя любовь ... Надеюсь, ты ничего не делаешь радикально. Не смей продать свой компьютер или телефон ..."
0,Теперь только я добрался до дома. Полем Полем Я сейчас очень устал. Полем Я приду томорро
1,"Freemsg: Наши записи указывают на то, что вы можете иметь право на 3750 фунтов на аварию, который у вас был. Чтобы требовать бесплатного ответа с да на этот MSG. Чтобы отказаться от текстовой остановки"
1,"Вы можете выиграть 100 фунтов стерлингов музыкальных подарочных ваучеров каждую неделю, начиная с того, что слово «Draw» до 87066 TSCS www.idew.com Skillgame, 1Winaweek, Age16. 150ppermessSubscription"
0,"Одежда жизни в стиле жизни нет, пожалуйста."
0,"Lol wtf случайный. Кстати, это ваш обеденный перерыв"
0,"Сез, как ты и арабский мальчик? Надеюсь, ты все хорошо отдай мою любовь 2 evry1 love ya eshxxxxxxxxxxx"
0,"Младший человек! Просто чтобы вы знали, что вас не хватает и продумали. Удачного дня. И если вы можете прислать мне номера Бимбо и Уго, я ценю. Безопасный"
0,Детройт. Дом снега. Наслаждайся этим.
1,Покажи свои цвета! Евро 2004 2-4-1 Предложение! Получите флаг Англии и 3Lions Tone на свой телефон! Нажмите на следующее сообщение службы для получения информации!
0,Оки ...
0,"Aight, я чиллин в комнате друга, так что напишите мне, когда вы едете"
0,Toshiba Portege M100 GD?
0,"Ну, WELP - это своего рода полуобозначение Интернета"
1,"Текст проходит к 69669, чтобы собрать ваши полифонические рингтоны. Обычные заряды GPRS применяются только. Наслаждайтесь вашими тонами"
1,"соответственно. Я повторяю, просто напишу слово «ОК» на своем мобильном телефоне и отправляю"
0,Лосу идите в больницу. Не позволяйте этому небрежно.
0,Сколько за восьмое?
0,"Боже, Джоанна меня волнует. Она посмотрела через всех моих друзей, чтобы найти мои фотографии. А потом она спрашивает о вещах на моем MySpace, которые я даже не вошел в систему за год. :/"
0,"Отправьте свою дату рождения с месяцем и год, я буду называть имена партнера по жизни. и метод расчета. Ответ должен."
0,"Джуз теперь не проснулся, так что немного размыто, может? Папа вышел, Ляо ... Я не могу кончить, Осо ..."
0,"Как насчет одежды, украшения и поездок?"
1,"Block Breaker теперь поставляется в роскошном формате с новыми функциями и отличной графикой от T-Mobile. Купить всего за 5 фунтов стерлингов, ответив"
0,Ааа! Обниматься была бы пышной! Мне нужно много чая и супа перед каким -либо шариком!
1,"Важная информация 4 Пользователь Orange. Сегодня ваш счастливый день! 2find, зачем зайти на http://www.urawinner.com. Вас ждет фантастический сюрприз!"
0,Я опоздал. Я буду там в
0,"Печальная история о человеке - на прошлой неделе был мой день. Моя жена не пожелала мне. Мои родители забыли n, как и мои дети. Я пошел на работу. Даже мои коллеги не хотели."
0,Вы планы с семьей в камне?
0,"Пожалуйста, не забудьте учиться"
0,"Вы никогда не поверите в это, но я на самом деле вышел в Тонтон. Ух ты"
0,"DEN Только будние дни получили специальную цену ... Хайз ... не могу съесть Ляо ... нарезать гвозди Осо, Муз подожди, пока я не закончу Дривин, что, обед еще"
0,"Она только что сорвала список причин, почему никто не в городе, и я не могу сказать, саркастична или просто фэгги"
0,"& lt; Decimal & gt; М, но это не общий автомобиль здесь, поэтому лучше покупать в Китае или Азии. Или если я нахожу это дешевле. I.ll Holla"
0,"Наибольшее испытание мужества на Земле - нести поражение, не теряя сердца .... GN TC"
0,"Извините, я стил трахнул после того, как последний вечер пошел в 430, 430, 4 работа в 630"
0,"Эй, в какой план этот сидел?"
0,Красотный сон тоже может помочь твоим прыжкам.
0,"Большой. Надеюсь, вы используете свои подключения из режима, мужчины, потому что вы никогда не узнаете, почему старые друзья могут привести вас к сегодняшнему дню"
1,Наталья (25/f) приглашает вас стать ее другом. Ответить да-440 или нет-440 См. Она: www.sms.ac/u/nat27081980 Стоп? Отправить остановку на 62468
0,Где их получить?
0,"Вроде. Просто пропустил поезд, потому что атака астмы, nxt один за половину, так что въезжает. Не уверен, где парковаться."
0,Мяч много движется. По -прежнему вращается :) Так сложно бить :)
0,"Хайёх ... может быть, твой хомяк завидовал миллиону"
0,Не могли бы вы прислать мне номер моей тетя
0,Я рад. Вы следите за своими мечтами.
0,Я наконец добрался до дома ...
1,"СРОЧНЫЙ. Важная информация для 02 пользователя. Сегодня твой счастливый день! 2 Узнайте, почему, войдите на http://www.urawinner.com. Вас ждет фантастический сюрприз!"
1,Победитель !! В качестве ценного клиента сети вы были выбраны для получения призового вознаграждения за 900 фунтов стерлингов! Чтобы требовать звонка 09061701461. Код претензии KL341. Действительно только 12 часов.
0,"Чем пострадал от D Prsn, который закрывает 2 u, дразнить остроумие. Потому что время от времени сражается с спасением, Bt, будучи тихим, листья ничего в отношении .. Gud eveb-)"
0,Ты можешь позвонить сейчас ...
0,"Наука говорит, что шоколад будет таять под солнечным светом. Пожалуйста, не идите под солнечным светом. Bcoz, я не хочу потерять милого друга."
0,Да. Я приезжаю в Нью -Йорк за зрителями и пытаюсь переехать.
0,Я заставил тебя там раньше
0,"Поздравляю. Замечательно. Я хотел сказать вам, что не рассказываю мне свою оценку, потому что это может заставить меня расслабиться. Но это мотивирует меня, так что спасибо, что поделились"
0,"Я не против, если ты не скучаешь по мне или мне не понадобится ... но ты действительно причинишь мне боль, когда мне нужно, чтобы я тебе нужен Ты не говоришь мне ......... Береги себя :-)"
0,"Эй, мистер, как называется этот Билл Брисон книга о языке и словах"
0,"Хорошо, хорошо, нет проблем, и спасибо!"
0,"Для вашей информации Ikea написана всеми ограничениями. Это не кричит. Когда вы подумали, что я оставил вас, вы сидели на кровати среди беспорядка, когда я вошел. Я сказал, что мы пойдем после того, как вы вернулись домой из класса. Пожалуйста, не пытайся и блужи меня. Это заставляет меня хотеть слушать тебя меньше."
0,"Позвони мне, когда ты закончишь ..."
0,Г.В.Р.
0,"Ты лучше всего смотришь, что ты говоришь, потому что я напиваюсь как ублюдок"
1,Кит -стрип - вам было выставлено 150 пенсов. Netcollex Ltd. PO Box 1013 IG11 OJA
1,"Бонус HMV Специальные 500 фунтов подлинных ваучеров HMV, которые будут выиграны. Просто ответьте на 4 простых вопроса. Играй сейчас! Отправить HMV на 86688 Подробнее: www.100percent-real.com"
1,"Пожалуйста, позвоните по телефону 08712402578, так как вас ждет срочное сообщение"
1,thesszone.com позволяет вам отправлять бесплатные анонимные и маскированные сообщения .. Им отправляет это сообщение оттуда .. Вы видите потенциал для злоупотреблений ???
1,"ОТЛИЧНАЯ РАБОТА! Ваш 4* Costa Del Sol Holiday или 5000 фунтов стерлингов ожидают коллекции. Позвоните 09050090044 теперь Toclaim. SAE, TCS, POBOX334, Stockport, SK38XH, стоимость 1,50 фунтов стерлингов/PM, Max10Mins"
0,"Поврежно мне ... дразни меня ... заставляй меня плакать ... но в конце моей жизни, когда я умру, пожалуйста, держи одну розу на мою могилу и говорю глупо, я скучаю по тебе .. Хорошего дня, bslvyl"
0,"Эрм ... Вудленд -авеню где -то. Вы получаете приходский журнал, его номер телефона будет там."
0,"Есть ли работы TA? Дайте мне знать, пожалуйста, потому что мне действительно нужно начать работать"
0,"Aiyar Hard 2 Type. Ты позже свободен, тогда скажи мне, тогда я звоню и ругаю и скажи тебе."
0,"Да, я свободен ..."
0,"Хорошо, что хорошо, Билли Мэтс все ушел. Только что бегал, снова! Наслаждался концертом?"
0,"Йоу, приди, Карлос скоро будет здесь"
0,"Оуу, это мило! Мы можем думать о чем -то, что нужно сделать, он! Хорошо провести время сегодня вечером, наверное, наверняка ты позже, потому что я одинока :( xxx."
0,"Я думаю, это бесполезно называть тебя 4 чем -то важным."
0,"Ха -ха - выскочил в туалет, когда ты приветствовал меня. Привет!"
0,"Он дает что -нибудь сказать. Он злится на меня, почему ты сказал Аби."
1,"Кто -то, кого вы знаете, попросил нашу службу знакомств 2 связаться с вами! Не могу догадаться, кто? Позвоните 09058091854 Теперь все будут раскрыты. PO Box385 M6 6WU"
0,"Так получилось, что там, что вы хотите. Она может прийти и плохо получить свою медицинскую страховку. И она сможет доставить и иметь базовый уход. В настоящее время я покупаю для нее правильную медицинскую страховку. Так что дайте мне пятницу утром. Вот когда я бы увидел основного человека, который может направить меня к правильной страховке."
0,Я держу десять рупий в своей полке :) Купите два яйца.
0,"Я не был хорош, детка, у меня опухшие железы в горле ... что ты в итоге сделал?"
0,Ур изменения 2 DA сообщают? Потому что я уже внес изменения 2 DA предыдущий отчет.
0,Капитан в нашей комнате :)
0,"Я не могу говорить, у Bcaz Mobile есть проблемы. Я могу слушать тебя, но ты не можешь слушать мой голос. Поэтому я звоню тебе позже."
0,"Hiya stu wot u up 2. im in to trubly дома в мгновение ока, Эвон ненавидит меня даже! Черт возьми, я сделал сейчас? Ты не скажешь мне текст, ты, пожалуйста, luv dan"
0,S ... я возьму только игроков в Мокке :)
0,Вы все еще играете с Гаутамом?
0,"Эй, мистер, и я собираюсь на вид с моря, и я имею пару геев, я имею в виду игры! Дай мне колокол, когда ты закончишь"
0,"К, Джейсон говорит, что он будет рядом, так что я буду там вокруг & lt;#& gt;"
0,Извини . Я смогу добраться до вас. Увидимся утром.
0,"Айс хорошо, держать меня в курсе"
0,"У меня нет ее номера, сэр"
0,Я ищу только хорошую двойную SIM -карту Mobile PA.
0,Это кажется излишне враждебным
0,Чувак получил стрижку. Теперь там там
1,"Поздравляю! 2 Мобильные 3G видеофоны R Yours. Позвоните 09061744553 сейчас! VideoChat vid ur mates, играйте в игры Java, Dload Polyh Music, Noline Rentl. BX420. IP4. 5 мы. 150 вечера"
0,"1pple/день = нет врача. 1tulsi Leaf/Day = нет рака. 1Lemon/Day = нет жира. 1cup Milk/Day = без костных проблем 3 литров Watr/Day = без заболеваний и 2, которые вам не заботятся .. :-)"
0,"Я думал, что мы делаем там короля холма."
0,"Нет, я прихожу в Интернет .."
0,"Также скажите ему, что я сказал с днем ​​рождения"
0,Y Bishan Lei ... я скажу лаванду?
0,"Бу, во сколько ты уходишь? Ты должен был отправить меня сегодня по магазинам. :("
0,"Теперь ты говоришь как Манки Скуз Стив, как! Я путешествую на автобусе DA Home. Wot У вас есть Inmind 4 отдыха Dis Eve?"
